Asian,Black,Native,White,2+,Hispanic 
0.74,0.46,0.31,94.51,1.26,2.71
1.92,20.93,0.67,71.76,2.3,2.43
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.46,1.87,0.19,19.48,0.71,77.3
0.8,0.0,0.0,96.4,1.07,1.2
0.0,0.0,0.0,95.33,0.67,3.47
0.77,0.0,0.0,89.17,1.55,7.62
0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.15,0.59,95.94,1.13,1.54
0.45,35.05,0.87,58.66,2.55,2.41
0.65,1.11,0.23,94.48,1.35,2.2
0.59,0.85,0.38,95.31,1.29,1.58
1.11,2.77,1.16,90.12,2.04,2.8
0.65,0.38,0.2,95.58,0.95,2.24
0.65,0.38,0.2,95.58,0.95,2.24
0.67,0.0,0.0,95.22,1.25,2.46
0.54,10.44,1.11,83.47,1.9,2.55
0.0,0.0,0.0,0.0,0.0,0.0
0.83,8.45,0.82,85.44,1.99,2.48
0.57,0.25,0.45,95.89,1.03,1.82
0.46,28.68,0.64,65.71,2.28,2.23
0.73,6.91,0.67,85.86,1.94,3.88
0.0,1.48,0.0,93.26,1.21,2.83
0.99,0.5,0.43,94.74,1.78,1.56
0.0,0.0,0.0,0.0,0.0,0.0
0.51,28.23,0.69,65.8,2.41,2.36
0.51,28.23,0.69,65.8,2.41,2.36
0.51,28.23,0.69,65.8,2.41,2.36
0.0,0.0,0.0,95.91,0.86,2.58
0.89,13.65,1.2,79.14,2.1,3.02
95.49,0.0,0.0,2.66,1.06,0.59
95.89,0.0,0.0,2.06,1.31,0.54
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.49,22.09,0.35,73.78,1.24,2.04
3.03,24.67,0.79,66.26,2.66,2.58
0.0,0.0,0.0,94.74,0.0,3.59
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
40.36,0.0,0.0,6.78,3.49,49.05
0.55,22.14,0.57,71.62,1.91,3.21
0.56,19.9,0.79,74.02,2.16,2.57
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
2.08,0.0,0.0,95.14,0.0,0.0
2.08,0.0,0.0,95.14,0.0,0.0
2.06,13.64,1.69,76.84,1.72,4.04
0.54,26.17,0.86,67.59,2.38,2.47
0.54,26.17,0.86,67.59,2.38,2.47
1.25,0.0,0.0,94.98,1.43,2.15
0.0,0.0,0.0,98.32,0.0,0.0
0.0,0.0,0.0,92.45,0.0,0.0
0.38,0.0,0.0,94.06,1.34,3.83
0.96,7.88,0.62,84.65,1.89,4.0
0.0,0.0,0.0,97.06,0.0,0.0
0.0,0.0,1.11,92.68,0.0,4.66
0.61,18.93,0.74,75.17,2.11,2.44
0.61,18.93,0.74,75.17,2.11,2.44
0.61,18.93,0.74,75.17,2.11,2.44
0.61,18.93,0.74,75.17,2.11,2.44
0.0,0.0,0.0,0.0,0.0,0.0
0.78,21.58,1.09,71.78,2.2,2.57
0.0,0.0,0.0,94.1,1.52,3.24
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.99,2.06,0.26,27.11,0.99,68.59
0.0,0.0,0.0,98.38,0.0,0.0
0.41,74.54,1.86,17.9,3.31,1.98
0.0,0.0,0.0,86.36,0.0,9.09
0.0,0.0,0.0,99.08,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.01,0.51,0.41,94.11,1.66,2.3
0.67,0.0,0.0,95.08,0.77,3.37
0.0,1.57,0.0,92.58,2.25,3.37
0.0,0.0,0.0,90.53,3.29,2.88
0.0,1.0,0.0,95.76,1.25,1.5
0.93,18.36,1.25,74.94,2.22,2.3
0.0,0.0,0.0,90.91,4.55,3.57
0.0,0.0,0.0,95.15,1.35,2.43
0.0,0.0,0.0,95.15,1.35,2.43
0.0,0.0,0.0,0.0,0.0,0.0
0.56,14.44,0.87,79.83,2.02,2.28
0.6,0.0,0.0,97.5,0.83,0.95
0.79,2.84,0.8,92.34,1.38,1.84
0.94,0.0,0.0,95.42,1.35,1.88
2.38,3.8,0.12,80.61,1.55,11.55
0.45,0.7,0.18,93.47,0.96,4.23
0.0,0.0,0.0,96.54,0.0,0.0
0.67,13.4,0.62,80.7,1.96,2.65
0.76,10.54,0.37,84.47,1.37,2.49
0.76,10.54,0.37,84.47,1.37,2.49
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,91.82,0.0,0.0
0.66,3.71,0.65,90.56,1.82,2.6
0.66,3.71,0.65,90.56,1.82,2.6
0.66,3.71,0.65,90.56,1.82,2.6
5.69,0.36,0.25,30.15,1.04,62.52
0.0,48.99,0.0,42.17,3.28,5.05
0.55,2.2,0.19,93.19,0.93,2.94
0.55,2.2,0.19,93.19,0.93,2.94
0.63,9.67,0.77,84.38,1.89,2.66
0.57,16.85,0.69,77.31,1.96,2.62
0.85,3.2,0.63,90.53,1.69,3.1
0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.37,0.0,92.87,2.62,3.23
2.61,0.89,0.37,91.74,1.46,2.93
1.03,0.0,0.0,95.52,0.92,1.95
0.55,32.35,1.01,61.11,2.51,2.46
0.66,0.0,0.0,88.52,1.86,8.3
0.48,12.76,0.5,81.64,1.86,2.76
0.0,0.0,0.0,0.0,0.0,0.0
1.66,3.36,0.55,89.91,1.56,2.96
0.51,0.33,0.0,96.63,0.53,2.0
0.0,0.0,0.0,0.0,0.0,0.0
1.09,25.83,0.73,62.84,2.15,7.37
1.09,25.83,0.73,62.84,2.15,7.37
1.09,25.83,0.73,62.84,2.15,7.37
0.75,0.69,0.08,95.21,1.03,2.25
0.47,0.47,0.11,89.67,0.92,8.37
0.54,0.49,0.84,94.53,1.42,2.17
0.0,0.0,0.0,94.02,0.0,5.13
0.97,3.28,2.94,87.79,2.21,2.81
0.0,0.0,0.0,94.59,0.0,3.38
0.48,0.85,1.16,93.04,1.84,2.63
0.48,0.85,1.16,93.04,1.84,2.63
0.96,0.0,0.0,96.09,0.87,1.83
0.0,0.0,0.0,0.0,0.0,0.0
1.15,0.49,0.34,94.13,1.36,2.53
1.15,0.49,0.34,94.13,1.36,2.53
0.0,0.0,0.0,0.0,0.0,0.0
0.5,42.77,0.3,51.92,2.32,2.2
0.0,0.0,0.0,91.67,1.72,4.66
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,94.5,0.0,4.65
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.54,20.94,0.52,73.52,2.1,2.4
0.0,0.0,0.0,95.56,0.0,0.0
0.63,0.0,0.0,95.54,0.86,2.51
0.89,0.0,0.0,97.04,0.89,0.81
0.61,0.29,0.18,94.77,1.08,3.07
0.53,13.96,0.64,80.71,2.11,2.06
0.0,0.0,0.0,97.69,0.0,0.0
0.44,25.09,0.82,69.12,2.19,2.34
0.44,25.09,0.82,69.12,2.19,2.34
0.0,0.0,0.0,0.0,0.0,0.0
1.59,20.4,0.86,70.19,1.97,5.0
0.78,6.86,0.25,88.47,1.23,2.41
0.0,0.0,0.0,94.59,1.43,2.54
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.83,0.8,0.24,94.56,1.26,2.32
0.59,0.58,0.52,94.42,1.36,2.53
0.73,0.33,1.54,93.65,1.39,2.35
0.0,0.0,0.0,0.0,0.0,0.0
0.51,35.6,0.87,57.95,2.55,2.52
0.51,35.6,0.87,57.95,2.55,2.52
0.51,35.6,0.87,57.95,2.55,2.52
0.51,35.6,0.87,57.95,2.55,2.52
0.0,0.0,0.0,94.52,0.0,3.55
0.59,17.0,0.57,77.4,2.01,2.43
0.59,17.0,0.57,77.4,2.01,2.43
0.57,11.48,0.73,83.18,1.69,2.37
1.0,0.0,0.0,95.32,1.15,1.84
0.68,8.76,0.54,85.93,1.68,2.41
0.68,8.76,0.54,85.93,1.68,2.41
0.68,8.76,0.54,85.93,1.68,2.41
0.72,20.01,0.68,70.77,2.74,5.07
0.68,3.94,0.49,90.95,1.79,2.14
0.59,14.06,0.78,80.26,1.83,2.48
0.59,14.06,0.78,80.26,1.83,2.48
0.53,27.06,0.51,67.32,2.25,2.34
0.38,0.71,0.59,94.3,2.0,2.02
0.67,0.34,0.27,94.79,1.05,2.88
3.87,2.7,0.33,44.82,2.17,46.11
1.23,0.0,0.0,93.31,1.23,4.23
0.64,1.0,0.33,94.54,1.33,2.15
0.64,1.0,0.33,94.54,1.33,2.15
0.64,1.0,0.33,94.54,1.33,2.15
0.64,1.0,0.33,94.54,1.33,2.15
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.6,5.28,0.53,89.8,1.55,2.23
0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.57,0.16,6.09,0.71,89.56
0.66,17.86,0.73,75.52,2.09,3.14
0.53,20.47,0.71,73.66,2.13,2.49
0.53,20.47,0.71,73.66,2.13,2.49
0.89,0.55,0.22,93.61,1.11,3.62
1.19,0.24,0.36,94.29,1.03,2.89
2.61,0.0,0.0,95.65,0.0,0.0
0.45,4.68,1.18,89.67,1.93,2.09
0.44,0.39,0.0,94.82,1.57,2.79
0.48,0.57,0.0,93.63,0.57,4.75
0.42,2.1,0.69,93.56,1.37,1.86
0.6,13.52,0.67,80.9,2.05,2.25
0.6,13.52,0.67,80.9,2.05,2.25
0.77,0.46,0.49,94.83,1.38,2.07
0.57,8.77,1.1,85.44,1.74,2.39
0.57,8.77,1.1,85.44,1.74,2.39
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.61,11.48,0.67,82.95,1.92,2.36
0.61,11.48,0.67,82.95,1.92,2.36
0.0,0.0,0.0,0.0,0.0,0.0
0.66,7.47,0.7,86.89,1.88,2.41
0.79,3.72,1.11,90.24,1.83,2.31
0.69,2.22,0.39,92.64,1.41,2.66
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,95.34,0.0,3.11
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,95.12,3.41,0.0
0.0,0.0,0.0,95.12,3.41,0.0
0.0,0.0,0.0,97.02,0.0,2.67
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
89.32,0.75,0.05,2.75,2.54,4.58
0.0,0.0,0.0,0.0,0.0,0.0
0.57,14.62,0.81,79.51,2.03,2.47
0.72,11.39,1.47,81.84,2.07,2.5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
96.12,0.3,0.02,1.4,1.64,0.52
0.0,0.0,0.0,0.0,0.0,0.0
0.65,28.51,0.77,65.08,2.41,2.59
92.14,0.0,0.0,2.61,3.3,1.68
0.0,0.0,0.0,91.82,5.45,0.0
0.0,0.0,0.0,91.82,5.45,0.0
0.0,0.0,0.0,91.79,1.87,4.85
0.96,0.0,0.0,92.49,1.45,4.72
0.76,0.0,0.0,93.82,0.89,4.28
0.82,4.59,0.33,90.81,1.39,2.05
0.54,19.02,1.01,74.65,2.19,2.58
0.63,32.1,0.38,61.02,2.32,3.56
0.54,0.43,0.0,95.98,1.14,1.9
0.59,24.65,0.45,69.11,2.09,3.1
0.5,9.05,1.24,85.29,1.67,2.24
4.45,2.31,0.5,84.11,3.41,5.22
0.52,6.72,0.74,88.38,1.7,1.94
0.66,5.97,0.11,88.89,1.08,3.29
0.66,5.97,0.11,88.89,1.08,3.29
0.82,0.17,0.22,90.46,0.87,7.47
0.47,27.39,0.6,66.97,2.41,2.15
0.49,22.43,0.77,71.61,2.23,2.47
0.0,0.0,0.0,93.54,1.56,4.23
0.61,3.13,0.43,91.85,1.37,2.6
0.85,2.38,0.48,90.05,1.99,4.25
0.5,1.15,0.0,94.03,1.65,2.66
0.42,15.39,0.55,79.78,2.02,1.85
0.42,15.39,0.55,79.78,2.02,1.85
0.42,15.39,0.55,79.78,2.02,1.85
0.7,0.41,0.27,94.89,0.91,2.83
0.0,0.0,0.0,0.0,0.0,0.0
0.68,3.03,0.58,91.99,1.38,2.34
0.71,0.73,0.31,94.9,1.23,2.11
0.71,0.73,0.31,94.9,1.23,2.11
0.71,0.73,0.31,94.9,1.23,2.11
0.71,0.73,0.31,94.9,1.23,2.11
0.68,2.93,0.61,92.36,1.48,1.94
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,92.29,0.0,6.7
1.22,2.95,0.11,89.54,1.08,5.1
0.0,0.0,0.0,0.0,0.0,0.0
0.63,12.47,0.71,81.76,1.94,2.49
0.71,2.33,2.3,90.74,1.59,2.33
0.71,2.33,2.3,90.74,1.59,2.33
0.71,2.33,2.3,90.74,1.59,2.33
0.0,0.0,0.0,0.0,0.0,0.0
0.51,0.12,0.14,94.57,0.73,3.94
0.45,19.85,0.44,75.18,2.12,1.97
0.69,0.33,0.64,94.17,1.29,2.88
0.69,0.33,0.64,94.17,1.29,2.88
0.0,11.83,0.0,83.21,0.0,4.01
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.99,16.14,0.28,79.0,1.53,2.06
0.99,16.14,0.28,79.0,1.53,2.06
0.0,0.0,0.0,0.0,0.0,0.0
1.82,2.26,0.39,83.16,2.11,10.25
0.69,1.34,0.32,90.85,1.34,5.46
0.67,0.3,0.25,95.57,1.07,2.14
0.67,0.3,0.25,95.57,1.07,2.14
0.49,15.13,0.56,79.49,2.0,2.33
0.0,3.26,0.0,90.5,3.26,2.21
0.0,0.0,0.0,0.0,0.0,0.0
0.5,12.07,0.67,82.62,1.82,2.33
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,95.86,0.0,0.0
0.62,4.26,0.62,90.11,1.78,2.61
0.49,25.65,0.75,68.56,2.3,2.24
0.68,0.27,0.28,95.3,1.44,2.03
0.0,5.53,4.02,85.43,0.0,2.51
0.0,0.0,0.0,0.0,0.0,0.0
0.64,23.94,0.64,70.32,1.6,2.87
0.64,5.35,0.35,90.11,1.6,1.95
0.64,5.35,0.35,90.11,1.6,1.95
0.64,5.35,0.35,90.11,1.6,1.95
0.64,5.35,0.35,90.11,1.6,1.95
0.64,5.35,0.35,90.11,1.6,1.95
0.77,0.24,0.34,93.98,2.17,2.5
0.99,1.77,0.33,92.68,1.9,2.34
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.66,0.37,0.31,95.05,1.4,2.21
0.49,34.93,0.47,59.18,2.41,2.52
0.53,15.84,1.03,77.9,2.13,2.57
2.39,0.38,0.46,93.84,1.15,1.77
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.58,0.21,0.08,94.53,0.95,3.64
0.58,0.21,0.08,94.53,0.95,3.64
0.0,0.0,0.0,0.0,0.0,0.0
0.66,3.43,0.25,91.41,1.38,2.86
0.49,31.6,0.82,62.2,2.45,2.44
0.62,3.81,0.57,91.39,1.89,1.72
1.02,10.44,1.08,83.08,1.97,2.4
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,91.33,0.0,6.36
0.0,0.0,0.0,91.33,0.0,6.36
1.29,0.0,0.0,92.05,3.04,2.51
0.0,0.0,0.0,0.0,0.0,0.0
0.58,11.25,0.42,83.59,1.83,2.32
0.58,11.25,0.42,83.59,1.83,2.32
0.58,11.25,0.42,83.59,1.83,2.32
0.84,5.4,0.37,85.59,3.14,4.66
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
1.08,1.25,0.2,89.24,1.02,7.2
0.0,0.0,0.0,96.41,0.0,0.0
1.16,0.0,0.0,96.53,1.16,0.0
0.0,0.0,0.0,91.06,0.0,4.47
0.69,0.0,0.0,94.17,1.25,3.33
1.19,0.0,0.0,94.41,0.0,3.56
0.0,0.0,0.0,93.46,0.0,5.61
0.0,0.0,0.0,0.0,0.0,0.0
0.48,0.79,0.12,93.99,1.12,3.5
0.59,5.6,0.88,88.86,1.68,2.39
0.59,5.6,0.88,88.86,1.68,2.39
0.0,0.0,0.0,95.2,1.2,3.12
0.52,37.41,0.48,57.45,2.14,2.0
0.7,0.0,0.0,96.45,1.6,0.84
0.33,0.36,0.14,95.07,1.0,3.1
0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.48,0.4,94.75,1.71,1.91
0.0,11.36,0.0,81.07,1.4,5.33
0.0,0.0,0.0,0.0,0.0,0.0
0.53,12.76,2.08,79.69,1.77,3.17
0.56,6.84,0.6,87.58,1.92,2.49
0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,95.74,0.95,2.46
0.97,3.4,4.11,88.26,1.49,1.77
0.7,16.89,1.36,75.76,2.19,3.1
0.0,0.0,0.0,100.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.17,0.0,0.0
0.72,9.7,0.98,84.36,1.65,2.58
0.72,9.7,0.98,84.36,1.65,2.58
0.0,0.0,0.0,99.41,0.0,0.0
0.0,0.0,0.0,95.0,0.0,3.75
0.0,0.0,0.0,99.35,0.0,0.0
0.69,0.75,1.6,92.43,1.8,2.72
0.69,0.75,1.6,92.43,1.8,2.72
0.63,0.89,0.3,94.83,1.37,1.98
0.63,0.89,0.3,94.83,1.37,1.98
0.63,0.89,0.3,94.83,1.37,1.98
0.63,0.89,0.3,94.83,1.37,1.98
0.63,0.89,0.3,94.83,1.37,1.98
0.0,0.0,0.0,95.33,0.0,0.0
0.51,2.98,0.78,92.35,1.3,2.08
0.68,2.0,0.27,92.94,1.33,2.79
0.68,2.0,0.27,92.94,1.33,2.79
0.0,0.0,0.0,0.0,0.0,0.0
1.22,1.93,0.34,90.82,1.57,4.12
1.29,9.58,0.78,83.14,2.0,3.21
0.62,6.2,0.83,88.35,1.65,2.35
0.66,12.13,0.18,82.1,1.8,3.13
0.66,5.66,0.49,89.12,1.68,2.39
0.66,5.66,0.49,89.12,1.68,2.39
0.66,5.66,0.49,89.12,1.68,2.39
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.69,17.86,0.66,75.92,2.23,2.64
1.27,0.0,0.0,89.48,0.89,7.86
0.61,1.55,0.24,94.03,1.16,2.41
0.0,0.0,0.0,95.44,0.0,0.0
0.0,0.0,0.0,98.06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.76,0.0,0.0,95.54,0.61,2.63
0.76,0.0,0.0,95.54,0.61,2.63
0.4,28.82,0.42,65.5,2.35,2.5
0.88,1.67,0.29,16.2,0.97,79.99
2.41,4.77,0.32,88.5,1.44,2.56
0.58,14.64,0.47,79.83,2.09,2.4
0.0,0.0,0.0,93.94,2.02,2.53
0.0,0.0,0.0,93.61,1.78,3.73
0.6,30.1,0.39,64.22,2.39,2.29
0.54,18.88,0.57,75.95,2.33,1.72
0.63,0.18,0.47,93.99,1.56,3.16
0.0,0.0,0.0,0.0,0.0,0.0
0.65,3.13,0.92,91.09,1.5,2.71
6.73,48.58,0.92,37.49,2.35,3.93
0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.0,0.0,95.54,1.16,2.1
0.54,12.96,0.66,81.62,2.0,2.21
0.0,0.0,0.0,0.0,0.0,0.0
0.77,1.49,0.9,92.09,1.49,3.27
0.48,5.28,1.0,88.91,1.95,2.38
0.7,0.31,0.04,95.72,1.03,2.19
0.7,0.31,0.04,95.72,1.03,2.19
0.7,0.31,0.04,95.72,1.03,2.19
0.7,0.31,0.04,95.72,1.03,2.19
0.65,0.37,0.57,95.05,1.44,1.92
0.0,0.0,0.0,0.0,0.0,0.0
0.76,6.17,0.85,87.78,1.75,2.68
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,94.97,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.73,4.78,0.54,89.88,1.41,2.65
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.46,0.0,96.29,0.56,2.22
0.5,0.43,0.08,95.14,0.95,2.9
0.41,45.01,0.34,49.01,2.77,2.47
13.78,10.13,0.43,60.69,3.56,11.41
2.67,3.56,0.0,86.41,0.0,5.57
0.57,0.95,0.21,92.96,1.33,3.98
0.57,0.95,0.21,92.96,1.33,3.98
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.72,0.0,93.91,1.07,3.54
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.05,0.0,93.61,0.68,2.91
0.0,0.0,0.0,97.19,0.0,1.88
0.65,3.8,0.44,90.9,1.31,2.89
0.65,3.8,0.44,90.9,1.31,2.89
0.65,3.8,0.44,90.9,1.31,2.89
0.74,0.45,0.11,95.22,1.31,2.16
0.74,0.45,0.11,95.22,1.31,2.16
1.32,0.0,0.0,94.56,1.65,1.81
1.32,0.0,0.0,94.56,1.65,1.81
1.32,0.0,0.0,94.56,1.65,1.81
0.54,0.43,0.07,93.15,1.0,4.81
0.55,11.79,0.76,82.58,1.89,2.43
0.55,11.79,0.76,82.58,1.89,2.43
0.63,0.0,0.0,95.86,0.95,1.98
0.6,9.42,0.4,85.59,1.67,2.32
0.64,0.45,0.27,95.71,1.13,1.8
0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,92.17,1.81,3.61
0.61,6.46,0.4,88.84,1.34,2.35
0.66,3.07,0.6,91.91,1.5,2.26
0.66,3.07,0.6,91.91,1.5,2.26
0.0,0.0,0.0,0.0,0.0,0.0
0.73,3.31,0.3,92.05,1.51,2.1
0.73,3.31,0.3,92.05,1.51,2.1
0.45,32.0,0.61,62.05,2.52,2.37
0.45,32.0,0.61,62.05,2.52,2.37
0.45,32.0,0.61,62.05,2.52,2.37
0.0,7.41,0.0,86.89,0.0,5.13
0.82,27.82,0.27,63.0,1.8,6.28
0.55,23.94,0.88,69.65,2.33,2.65
0.64,0.41,0.41,94.7,2.62,1.22
1.74,0.63,0.32,15.82,0.5,81.0
0.0,0.0,0.0,96.84,0.0,2.3
0.4,37.36,1.36,56.1,2.51,2.27
0.62,14.07,0.82,80.13,1.94,2.42
0.41,0.45,0.3,93.52,2.2,3.13
0.52,28.34,0.95,65.5,2.38,2.3
0.52,28.34,0.95,65.5,2.38,2.3
0.66,8.1,1.11,85.75,1.92,2.45
0.6,0.41,0.13,96.05,0.94,1.88
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,93.83,1.88,3.22
0.0,0.0,0.0,94.22,0.0,4.55
0.6,21.06,0.63,73.22,2.16,2.33
0.32,0.17,0.11,41.68,0.87,56.85
0.41,0.0,0.0,94.73,0.74,3.77
0.56,0.31,0.72,94.63,1.65,2.12
0.64,0.69,0.3,94.62,1.26,2.5
1.42,0.95,0.12,74.48,1.01,22.02
1.15,0.76,0.29,94.58,1.37,1.86
0.93,0.38,0.0,94.34,0.66,3.68
0.44,24.45,0.6,69.96,2.34,2.2
0.0,16.47,0.0,80.36,1.59,0.99
0.62,19.13,0.76,75.04,2.06,2.38
0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.54,0.0,78.19,1.16,18.73
0.52,0.43,0.11,94.61,0.95,3.36
7.62,18.46,2.24,66.47,2.04,3.16
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,94.8,0.0,5.2
0.0,0.0,0.0,94.06,0.0,4.55
0.0,0.0,0.0,0.0,0.0,0.0
0.47,0.32,0.18,95.2,1.18,2.65
0.47,0.32,0.18,95.2,1.18,2.65
0.0,0.0,0.0,0.0,0.0,0.0
0.57,15.92,0.69,77.8,2.04,2.98
13.43,13.96,0.59,65.23,2.06,4.74
0.47,13.84,0.48,81.2,1.72,2.29
0.0,0.0,0.0,0.0,0.0,0.0
0.62,0.14,0.4,96.15,0.97,1.71
77.73,0.99,0.0,9.61,5.43,6.23
0.0,0.0,0.0,0.0,0.0,0.0
1.25,39.23,0.99,51.01,2.97,4.55
0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.18,0.37,96.32,0.92,1.66
0.0,0.0,0.0,0.0,0.0,0.0
0.65,6.52,0.21,88.82,1.56,2.24
0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.74,0.6,91.98,1.66,4.07
90.3,0.41,0.41,5.87,1.85,1.17
0.73,0.0,0.0,95.26,0.93,2.19
